crate,run,gen,mir_coverage,covered_targets,tests,tests_length
time,3,16,51.79609989736572,1514,234,34.782051282051285
time,4,18,52.61717413616148,1538,240,36.0125
time,5,17,52.75401984262744,1542,233,34.51072961373391
time,3,17,51.830311323982215,1515,235,34.99574468085106
time,4,19,52.75401984262744,1542,243,36.11934156378601
time,5,18,52.890865549093405,1546,235,34.41276595744681
time,3,18,51.830311323982215,1515,235,34.91914893617021
time,4,20,53.096134108792334,1552,248,36.91532258064516
time,5,19,52.993499828942866,1549,237,34.434599156118146
time,3,19,52.34348272322956,1530,236,35.440677966101696
time,4,21,53.13034553540883,1553,249,37.00401606425703
time,3,20,52.5487512829285,1536,239,36.13807531380753
time,5,20,53.02771125555936,1550,239,34.53556485355649
time,4,22,53.26719124187479,1557,251,37.54183266932271
time,5,21,53.02771125555936,1550,240,34.34583333333333
time,3,21,52.61717413616148,1538,242,36.21900826446281
time,4,23,53.335614095107765,1559,252,37.67063492063492
time,5,22,53.335614095107765,1559,244,34.75409836065574
time,3,22,52.61717413616148,1538,243,36.10699588477366
time,4,24,53.57509408142319,1566,255,38.023529411764706
time,5,23,53.43824837495723,1562,246,34.81707317073171
time,3,23,52.65138556277796,1539,244,36.08196721311475
time,4,25,53.57509408142319,1566,256,37.984375
time,5,24,53.57509408142319,1566,248,34.91532258064516
time,3,24,52.75401984262744,1542,245,36.12244897959184
time,4,26,53.67772836127267,1569,257,37.94941634241245
time,5,25,53.60930550803968,1567,249,35.096385542168676
time,3,25,52.75401984262744,1542,244,36.049180327868854
time,4,27,53.67772836127267,1569,257,37.719844357976655
time,5,26,53.746151214505645,1571,251,35.74900398406375
time,3,26,52.890865549093405,1546,249,35.81124497991968
time,4,28,53.67772836127267,1569,257,37.715953307392994
time,5,27,53.78036264112214,1572,250,35.86
time,3,27,53.2329798152583,1556,251,36.0996015936255
time,4,29,53.746151214505645,1571,258,37.75581395348837
time,5,28,53.78036264112214,1572,251,35.82470119521912
time,3,28,53.2329798152583,1556,252,36.035714285714285
time,4,30,53.746151214505645,1571,258,37.724806201550386
time,5,29,53.78036264112214,1572,253,35.69960474308301
time,3,29,53.30140266849127,1558,255,36.384313725490195
time,4,31,53.78036264112214,1572,259,37.79150579150579
time,5,30,53.78036264112214,1572,253,35.644268774703555
time,3,30,53.30140266849127,1558,255,36.384313725490195
time,4,32,54.088265480670536,1581,263,38.28136882129277
time,5,31,53.84878549435511,1574,255,35.5921568627451
time,3,31,53.30140266849127,1558,255,36.384313725490195
time,4,33,54.088265480670536,1581,263,38.250950570342205
time,5,32,53.88299692097161,1575,257,35.4863813229572
time,3,32,53.36982552172426,1560,258,36.55038759689923
time,5,33,53.88299692097161,1575,258,35.43023255813954
time,4,34,54.088265480670536,1581,263,38.2319391634981
time,3,33,53.54088265480671,1565,260,36.80384615384615
time,5,34,53.95141977420459,1577,260,35.71153846153846
time,4,35,54.156688333903524,1583,265,38.2
time,3,34,53.54088265480671,1565,260,36.784615384615385
time,5,35,53.985631200821075,1578,263,35.653992395437264
time,3,35,53.54088265480671,1565,260,36.66538461538462
time,4,36,54.19089976052002,1584,267,38.348314606741575
time,5,36,54.054054054054056,1580,266,35.755639097744364
time,3,36,53.54088265480671,1565,261,36.57088122605364
time,4,37,54.2251111871365,1585,268,38.458955223880594
time,5,37,54.088265480670536,1581,265,35.91698113207547
time,3,37,53.60930550803968,1567,262,36.595419847328245
time,4,38,54.29353404036949,1587,270,38.60740740740741
time,5,38,54.088265480670536,1581,263,35.69961977186312
time,3,38,53.917208347588094,1576,267,36.823970037453186
time,4,39,54.29353404036949,1587,270,38.474074074074075
time,5,39,54.088265480670536,1581,263,35.68060836501901
time,3,39,54.054054054054056,1580,269,36.973977695167285
time,4,40,54.29353404036949,1587,269,38.4907063197026
time,5,40,54.156688333903524,1583,265,35.78490566037736
time,3,40,54.054054054054056,1580,269,36.973977695167285
time,4,41,54.396168320218955,1590,272,38.9375
time,5,41,54.156688333903524,1583,265,35.76981132075472
time,3,41,54.156688333903524,1583,270,37.092592592592595
time,4,42,54.396168320218955,1590,272,38.9375
time,5,42,54.29353404036949,1587,266,35.357142857142854
time,3,42,54.2251111871365,1585,271,37.12915129151291
time,4,43,54.498802600068416,1593,275,38.974545454545456
time,5,43,54.29353404036949,1587,266,35.31203007518797
time,3,43,54.2251111871365,1585,271,37.04428044280443
time,4,44,54.498802600068416,1593,276,38.98913043478261
time,5,44,54.29353404036949,1587,266,35.278195488721806
time,3,44,54.2251111871365,1585,270,37.02962962962963
time,4,45,54.567225453301404,1595,278,39.17625899280576
time,3,45,54.25932261375299,1586,271,37.07749077490775
time,5,45,54.36195689360246,1589,267,35.43445692883895
time,4,46,54.567225453301404,1595,277,39.018050541516246
time,3,46,54.327745466985974,1588,274,36.996350364963504
time,4,47,54.567225453301404,1595,277,38.935018050541515
time,5,46,54.36195689360246,1589,267,35.43445692883895
time,3,47,54.327745466985974,1588,274,36.996350364963504
time,4,48,54.567225453301404,1595,278,38.87410071942446
time,5,47,54.36195689360246,1589,266,35.42857142857143
time,3,48,54.396168320218955,1590,275,37.03272727272727
time,4,49,54.567225453301404,1595,277,38.84476534296029
time,3,49,54.396168320218955,1590,273,37.010989010989015
time,5,48,54.36195689360246,1589,266,35.36466165413534
time,4,50,54.567225453301404,1595,278,38.701438848920866
time,3,50,54.396168320218955,1590,273,37.010989010989015
time,5,49,54.43037974683544,1591,266,35.402255639097746
time,4,51,54.6014368799179,1596,281,38.718861209964416
time,3,51,54.396168320218955,1590,273,37.010989010989015
time,5,50,54.464591173451936,1592,268,35.507462686567166
time,4,52,54.704071159767366,1599,282,38.847517730496456
time,3,52,54.396168320218955,1590,273,37.010989010989015
time,5,51,54.464591173451936,1592,268,35.406716417910445
time,4,53,54.704071159767366,1599,282,38.751773049645394
time,5,52,54.498802600068416,1593,269,35.34944237918216
time,3,53,54.43037974683544,1591,274,37.04744525547445
time,4,54,54.73828258638386,1600,283,38.79858657243816
time,5,53,54.498802600068416,1593,270,35.27407407407407
time,3,54,54.567225453301404,1595,276,37.231884057971016
time,4,55,54.77249401300034,1601,282,39.07446808510638
time,5,54,54.704071159767366,1599,271,35.48708487084871
time,3,55,54.6014368799179,1596,277,37.27436823104693
time,4,56,54.94355114608279,1606,282,39.163120567375884
time,4,57,54.94355114608279,1606,282,39.0886524822695
time,5,55,54.77249401300034,1601,273,35.633699633699635
time,3,56,54.9093397194663,1605,278,37.46402877697842
time,6,0,47.96442011631885,1402,202,34.539603960396036
time,5,56,54.77249401300034,1601,273,35.556776556776555
time,3,57,54.94355114608279,1606,279,37.48745519713262
time,4,58,54.94355114608279,1606,283,39.07773851590106
time,5,57,54.806705439616834,1602,275,35.63636363636363
time,3,58,55.08039685254875,1610,281,37.619217081850536
time,4,59,54.94355114608279,1606,283,39.06007067137809
time,5,58,54.9093397194663,1605,277,35.72563176895307
time,3,59,55.114608279165246,1611,282,37.751773049645394
time,4,60,54.977762572699284,1607,285,39.04912280701755
time,5,59,54.977762572699284,1607,278,35.78417266187051
time,4,61,54.977762572699284,1607,285,39.045614035087716
time,3,60,55.114608279165246,1611,282,37.730496453900706
time,5,60,55.114608279165246,1611,279,35.86379928315412
time,3,61,55.114608279165246,1611,282,37.730496453900706
time,4,62,54.977762572699284,1607,283,38.97879858657244
time,5,61,55.18303113239822,1613,281,36.01423487544484
time,3,62,55.148819705781726,1612,283,37.71378091872791
time,4,63,55.04618542593226,1609,286,38.79020979020979
time,5,62,55.2514539856312,1615,281,36.01067615658363
time,4,64,55.04618542593226,1609,287,38.75609756097561
time,3,63,55.148819705781726,1612,282,37.340425531914896
time,5,63,55.2514539856312,1615,280,35.94285714285714
time,4,65,55.04618542593226,1609,287,38.745644599303134
time,3,64,55.148819705781726,1612,282,37.315602836879435
time,5,64,55.2514539856312,1615,280,35.93214285714286
time,4,66,55.08039685254875,1610,289,38.7681660899654
time,5,65,55.2514539856312,1615,280,35.93214285714286
time,3,65,55.148819705781726,1612,282,37.315602836879435
time,4,67,55.08039685254875,1610,289,38.7681660899654
time,3,66,55.148819705781726,1612,281,37.31672597864769
time,5,66,55.2514539856312,1615,280,35.93214285714286
time,4,68,55.08039685254875,1610,289,38.761245674740486
time,5,67,55.28566541224769,1616,281,35.96797153024911
time,3,67,55.148819705781726,1612,281,37.2846975088968
time,4,69,55.08039685254875,1610,289,38.719723183391004
time,5,68,55.31987683886418,1617,283,35.99293286219081
time,6,1,48.10126582278481,1406,205,34.41463414634146
time,3,68,55.18303113239822,1613,282,37.358156028368796
time,5,69,55.38829969209716,1619,284,35.99295774647887
time,4,70,55.08039685254875,1610,289,38.719723183391004
time,3,69,55.18303113239822,1613,282,37.343971631205676
time,5,70,55.42251111871364,1620,286,36.0979020979021
time,3,70,55.18303113239822,1613,281,37.362989323843415
time,4,71,55.18303113239822,1613,291,38.78350515463917
